case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-1447/2026 ~ М-719/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21294106&case_uid=10117e69-0559-4123-9c9e-5c62e0a37585&delo_id=1540005,11.02.2026,Пряхина Елена Сергеевна,26.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,2
2-1296/2026 ~ М-718/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21294102&case_uid=31f58294-f9d1-46f9-96e8-1f6ba4a938cd&delo_id=1540005,11.02.2026,Кучерук Вера Сергеевна,20.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.05.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29164365&delo_id=1540005&new=0&text_number=1,2
2-1297/2026 ~ М-717/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21294088&case_uid=1d04ceb0-9d08-4a26-81e0-196dd440db79&delo_id=1540005,11.02.2026,Кучерук Вера Сергеевна,30.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",08.06.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29164359&delo_id=1540005&new=0&text_number=1,2
2-1347/2026 ~ М-716/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21294084&case_uid=49256fc0-5b55-4c70-b3b4-6a89794a5bd3&delo_id=1540005,11.02.2026,Пащенко Анна Дмитриевна,16.04.2026,"ОТКАЗАНО в удовлетворении иска (заявлении, жалобы)",,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=30663352&delo_id=1540005&new=0&text_number=1,2
2-1259/2026 ~ М-686/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21224334&case_uid=94424703-39fb-42cf-a882-8e6a04a32d14&delo_id=1540005,10.02.2026,Пряхина Елена Сергеевна,22.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,2
2-1248/2026 ~ М-685/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21224330&case_uid=3fb00984-ddae-413b-8233-13e7dee73300&delo_id=1540005,10.02.2026,Грачёв Руслан Рифатович,08.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,2
2-1244/2026 ~ М-684/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21224319&case_uid=14c7e6ba-c647-4130-81a7-1c609d62e2f4&delo_id=1540005,10.02.2026,Грачёв Руслан Рифатович,08.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,2
2-1260/2026 ~ М-683/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21224315&case_uid=5591270e-ff72-4fb7-a6ff-b2166760a6cd&delo_id=1540005,10.02.2026,Пряхина Елена Сергеевна,24.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,2
2-1276/2026 ~ М-682/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21224311&case_uid=e21382b0-4a34-425f-be73-c23232325580&delo_id=1540005,10.02.2026,Фроленко Анастасия Евгеньевна,01.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",12.05.2026,,2
2-1247/2026 ~ М-681/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21224307&case_uid=0cf14a95-19ec-4add-a4ce-483a073cc0a1&delo_id=1540005,10.02.2026,Грачёв Руслан Рифатович,08.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,2
2-1254/2026 ~ М-680/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21224294&case_uid=6d6c317c-2905-49e3-9bd5-434bef8cc8e1&delo_id=1540005,10.02.2026,Кучерук Вера Сергеевна,07.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",14.05.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29164368&delo_id=1540005&new=0&text_number=1,2
2-1300/2026 ~ М-675/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21202019&case_uid=46c90f12-db62-4c36-b9a6-0bf967cdce2a&delo_id=1540005,10.02.2026,Кулагина Анна Сергеевна,08.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",14.05.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26273902&delo_id=1540005&new=0&text_number=1,2
2-1249/2026 ~ М-673/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21184196&case_uid=02f590f9-7a42-4c04-b615-28e87443f4d4&delo_id=1540005,09.02.2026,Рябко Юлия Викторовна,18.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24001467&delo_id=1540005&new=0&text_number=1,2
