case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-87/2026 (2-1357/2025;) ~ М-1416/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241772&case_uid=9e846b44-6814-4e2e-900b-fe7a9ec30ad6&delo_id=1540005,18.11.2025,Демидова Ангелина Борисовна,02.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,4
2-71/2026 (2-1308/2025;) ~ М-1415/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241690&case_uid=8ae04106-6350-41fe-8755-114e4950d7a1&delo_id=1540005,18.11.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,4
2-70/2026 (2-1307/2025;) ~ М-1414/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241680&case_uid=812f4e5c-6587-4b98-8385-0f0169497964&delo_id=1540005,18.11.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,4
2-69/2026 (2-1306/2025;) ~ М-1413/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241635&case_uid=7a21a125-e354-48f8-8572-791c22b749f4&delo_id=1540005,18.11.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,5
2-86/2026 (2-1356/2025;) ~ М-1412/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241624&case_uid=7a2e573d-00b3-4105-b7d3-7c7b369ebae0&delo_id=1540005,18.11.2025,Демидова Ангелина Борисовна,02.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.04.2026,,5
2-96/2026 (2-1366/2025;) ~ М-1411/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241492&case_uid=bfd68b2e-6f39-4a09-a291-55a7f77168f6&delo_id=1540005,18.11.2025,Мухаметшин Рафик Алимович,23.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.03.2026,,5
2-95/2026 (2-1365/2025;) ~ М-1410/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241350&case_uid=5a29a296-4b8e-4196-a4ad-d9bc174f7155&delo_id=1540005,18.11.2025,Мухаметшин Рафик Алимович,23.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.03.2026,,5
2-85/2026 (2-1355/2025;) ~ М-1409/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241346&case_uid=7976620c-efe3-4f54-bcc7-ad7886ee5ee8&delo_id=1540005,18.11.2025,Демидова Ангелина Борисовна,02.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.04.2026,,5
2-94/2026 (2-1364/2025;) ~ М-1408/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241336&case_uid=77434c5e-c491-4fb8-9f2c-dfed460a6947&delo_id=1540005,18.11.2025,Мухаметшин Рафик Алимович,23.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.03.2026,,5
2-84/2026 (2-1354/2025;) ~ М-1407/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241311&case_uid=6ff40d8d-9e50-45ae-9218-75d8817c145d&delo_id=1540005,18.11.2025,Демидова Ангелина Борисовна,02.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.04.2026,,5
2-73/2026 (2-1310/2025;) ~ М-1366/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15693780&case_uid=2e4f3739-c4b2-49bc-9c43-99377f993176&delo_id=1540005,07.11.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,5
2-38/2026 (2-1174/2025;) ~ М-1293/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15310824&case_uid=48922461-0bc1-4310-9fc0-c4271af87bed&delo_id=1540005,29.10.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,5
2-1177/2025 ~ М-1292/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15310821&case_uid=9c44d1ba-8ba7-4d4d-9fab-f62b28d4d822&delo_id=1540005,29.10.2025,Гурова Анастасия Александровна,12.12.2025,Производство по делу ПРЕКРАЩЕНО,15.01.2026,,5
2-39/2026 (2-1175/2025;) ~ М-1291/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15310818&case_uid=8d3d3e19-47b7-45dc-a8bc-4183a5bb9398&delo_id=1540005,29.10.2025,Демидова Ангелина Борисовна,14.01.2026,Производство по делу ПРЕКРАЩЕНО,,,5
2-25/2026 (2-1127/2025;) ~ М-1202/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14978570&case_uid=fd2bd0d6-e4b5-4383-a691-20359759e062&delo_id=1540005,22.10.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.02.2026,,5
2-33/2026 (2-1138/2025;) ~ М-1201/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14978567&case_uid=09bdb5f5-87b8-442d-ac54-97b8cd60991f&delo_id=1540005,22.10.2025,Демидова Ангелина Борисовна,16.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.02.2026,,5
2-19/2026 (2-1121/2025;) ~ М-1200/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14978564&case_uid=661599e3-3342-48cb-9c05-cd6b920b273d&delo_id=1540005,22.10.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,5
2-20/2026 (2-1122/2025;) ~ М-1199/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14978561&case_uid=ce5fcc3d-9a63-40a2-bb0e-b52d351c1902&delo_id=1540005,22.10.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,5
2-21/2026 (2-1123/2025;) ~ М-1198/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14978549&case_uid=a89ed479-7f84-4e10-96f4-bd87241aff2b&delo_id=1540005,22.10.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,5
2-22/2026 (2-1124/2025;) ~ М-1197/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14978558&case_uid=d321f9a9-5e45-40d4-ba0c-25b0284d27a3&delo_id=1540005,22.10.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,5
